gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlyCharge,NumServices,HasFamily,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-72m
1,0,1,1,-0.21871512695797646,1,1,0.6792863631489789,-0.05810458364761597,0,0.582054088941648,0.369182623097476,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.9621754209229036,1,1,1.1645310871974868,1.4259838708300598,0,1.2348873442510664,0.8016045779412352,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1
0,0,0,0,-1.0738427650786138,1,0,-1.46443176706532,-0.9576196468673818,0,-1.4084801227261061,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.1960038562387048,1,1,0.32033821111309646,-0.9060889509436656,1,-0.05556999185689898,-0.49566128659004244,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,-1.0331224013585834,1,0,-0.467353566965646,-0.8527935051595483,0,-0.501087505861391,-0.49566128659004244,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,-1.1552834925186746,1,0,-1.4594463760648215,-0.9796128420026322,0,-1.5240776522711537,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0.025607055362205634,1,1,0.8039211381614382,0.3283976951535102,0,0.9820791567851248,0.369182623097476,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
0,1,0,0,-0.21871512695797646,1,1,0.44164939212522314,-0.06520770183573091,1,0.5632092101883545,-0.06323933174628321,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,1.6137012404433893,1,1,-1.3697093380558512,-0.24677840309776325,0,-1.1623951562034767,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,0,-1.4960059100684764,-0.9986500811217106,0,-1.612730516667082,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,1.5729808767233588,0,1,-0.2762469119465419,0.7509229304800764,0,-0.1222781315017096,0.369182623097476,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1
0,0,0,0,-0.7888002190384014,1,1,0.7042133181514708,-0.4710339916082505,0,0.9094399639289887,-0.06323933174628321,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,1,1,-0.30015585439803716,0,1,-0.2047896409393986,-0.34441318912446167,1,-0.04223991875883354,0.8016045779412352,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1.4100994218432374,1,0,-0.47233895796614456,0.430951721416077,0,-0.3651127892815212,-0.49566128659004244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,0,1,-0.9742016520163136,-0.9917234379196358,1,-1.3554569545569017,-0.9280832414338016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,-1.2367242199587352,1,0,-0.6784017859867437,-0.9715170520180415,1,-1.04874972499243,-0.9280832414338016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.43281069256250915,1,1,-1.2982520670487077,-0.483144587525254,0,-1.0513318954671897,-0.9280832414338016,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
0,0,0,0,-0.38159658183809786,1,1,0.3402797751150897,-0.2227116268765414,0,0.4922970629127629,-0.49566128659004244,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1.2879383306831464,1,0,-1.481049737066981,-0.4436362500255213,0,-1.2921154724597113,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,1,1.002895784642934,1,1,-1.5009913010689746,-0.49093154628427454,0,-1.2749353586845085,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0,-1.2774445836787656,1,1,0.18905624809997262,-0.976281876641125,1,-0.781917166413188,-0.9280832414338016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1.6137012404433893,1,1,0.7740087921584478,1.8275527015643613,0,0.9484557415775792,2.098870442472513,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0,0,0,0,-0.9924020376385531,1,0,0.21232140610229844,-0.7586882188536522,1,0.1161733113705795,0.8016045779412352,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1.1657772395230555,1,1,1.2060760122016398,1.627077117422781,0,1.2200802894731597,0.8016045779412352,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1.2879383306831464,1,1,0.6493740171459885,1.3260990287313499,0,0.7304253206663363,0.369182623097476,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,1,0,1.5729808767233588,1,0,-1.3564149620545218,-0.23255010734827827,0,-1.13696560669263,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,1,1.3286586944031769,1,1,1.1396041321949948,1.8236040737517136,0,1.2499778830377688,1.2340265327849944,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1,0,0,0,-1.1960038562387048,1,0,-1.5009913010689746,-0.9802966825735377,0,-1.433704168510794,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-0.6351950639824246,-0.9872233257756126,1,-1.1883110734407336,-0.9280832414338016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,-0.0965540357978854,1,0,-0.00869759491979612,-0.1558937852870995,0,0.10400357823147294,0.369182623097476,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.7073594915983407,1,1,0.1574821050968162,-0.5346752834489701,0,0.25823820651316165,0.8016045779412352,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,-0.9924020376385531,1,1,0.12590796209365976,-0.7583793876280821,0,0.11872237709566283,0.369182623097476,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1,0,0,0,-1.0331224013585834,1,0,1.0049985751815391,-0.7181651501841889,1,0.7490243966532822,0.369182623097476,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1.5322605130033284,1,1,1.4420511862252297,2.4914957177938173,0,1.7243824675589685,1.6664484876287537,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1
1,0,1,1,1.2064976032430856,1,0,0.7091987091519689,1.293539393806947,0,0.7766934646640704,1.6664484876287537,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,-1.0738427650786138,1,0,-1.4976677070686424,-0.9572887562685566,0,-1.4049686546354305,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,1,-0.748079855318371,1,1,0.5363718211346925,-0.498762623789805,0,0.5823974324882916,-0.49566128659004244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,-0.4223169455581282,1,1,0.6443886261454905,-0.2035420315179329,0,0.6598051171870754,-0.06323933174628321,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,1,-0.4223169455581282,1,0,-1.4827115340671475,-0.8221089169618218,0,-1.3380370193766362,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0,1,1,-0.6666391278783103,1,0,-0.017006579920626735,-0.5555875692947249,0,0.03776276442379852,0.369182623097476,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1,0,0,0,-0.9109613101984924,1,0,-1.2982520670487077,-0.8963607673382039,0,-1.1867468740185236,-0.9280832414338016,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,0,0,1,-0.7888002190384014,1,1,-0.29120308494803704,-0.6700536571150002,0,-0.14657553987358035,-0.06323933174628321,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,-0.5037576729981889,1,0,0.5862257311396761,-0.304838673504964,1,0.5487341583923465,-0.06323933174628321,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,-1.2367242199587352,1,1,0.16412929309748078,-0.94771498827588,0,-0.4593693141285567,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.8400143297628127,1,1,0.30372024111143525,0.7389667501758581,0,0.46597189009717155,1.2340265327849944,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,0,1,1,-0.8702409464784621,1,0,-1.4677553610656522,-0.9041697854704793,0,-1.2975567473728697,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,1.4915401492832983,1,0,-1.491020519067978,-0.4058264842664248,0,-1.2980093365934455,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,-1.1552834925186746,1,1,0.20401242110146783,-0.8869193555850572,1,-0.14692668668264772,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1.6137012404433893,1,1,0.8072447321617703,1.7520214075391884,0,0.8715946756439557,2.098870442472513,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,1.0436161483629645,0,1,-0.6468276429835875,0.1623126739164986,1,-0.4636650762221593,-0.06323933174628321,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,-0.6666391278783103,1,0,-1.4744025490663168,-0.8655658822742022,0,-1.316755068012414,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,0.43281069256250915,1,1,0.6477122201458225,0.5541092022988284,0,0.699863843383821,0.369182623097476,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,-1.2367242199587352,1,1,1.3174164112127704,-0.9002432170310866,1,0.7161141373812264,1.2340265327849944,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,-0.748079855318371,1,0,0.5712695581381809,-0.485990246675151,0,0.6456506776949985,1.2340265327849944,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,0.8400143297628127,1,1,1.0000131841810405,1.1986620294371255,1,1.098352612061555,0.369182623097476,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,0,0,0,-0.015113308357824713,1,0,-1.4694171580658184,-0.7185842782760342,0,-1.2863094086703113,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,1,0,0.06632741908223598,1,0,-1.33148800705203,-0.6631490732861802,0,-1.2057981845322994,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,-0.7073594915983407,1,1,0.32200000811326246,-0.5018950547920171,1,0.41043108600986844,-0.49566128659004244,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,-1.0331224013585834,1,0,0.3884718881199074,-0.7851815261329259,1,0.1267337265173529,-0.49566128659004244,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,-0.7073594915983407,1,1,1.3489905542159264,-0.31944197859978424,0,1.2575288695342712,1.2340265327849944,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0,1,0,1.1657772395230555,1,1,-1.4694171580658184,-0.4549968272518543,0,-1.2745534849021594,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,-1.2774445836787656,0,0,-1.156999322034587,-0.9941499689776875,1,-1.4455846355509139,-0.9280832414338016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2774445836787656,1,0,-0.6468276429835875,-0.9873777413883976,0,-1.194046471322171,-0.9280832414338016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.9924020376385531,1,0,0.6560212051466532,-0.7150106598087216,1,0.47668403534662834,-0.06323933174628321,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,0.025607055362205634,1,0,0.3319707901142591,0.0750016745731475,0,0.4284445730534577,0.8016045779412352,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,0,0,0,-0.7888002190384014,1,1,0.4815325201292102,-0.5169174879786826,1,0.6659781763088,-0.06323933174628321,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,-1.2774445836787656,0,1,-1.328164413051698,-0.996422084422954,1,-1.529976918663489,-1.360505196277561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.5037576729981889,1,1,-0.4307940329619915,-0.5556537474144899,0,-0.3384967791850718,-0.49566128659004244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,-1.1960038562387048,0,0,-1.1420431490330922,-0.9711199832994513,0,-1.263280917176662,-0.9280832414338016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-0.7888002190384014,1,0,-1.4993295040688086,-0.899360842100886,0,-1.3632992332927443,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,1,0,0.3106496014024181,1,0,-0.27126152094604356,0.042265564662704425,0,-0.03461680482314712,-0.06323933174628321,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0.43281069256250915,1,1,0.2372483611047903,0.3926787088186252,0,0.42732071548539924,0.8016045779412352,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
1,0,1,0,-1.0738427650786138,1,1,0.8720548151682491,-0.7730929895891774,1,0.5497485825074307,0.369182623097476,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,1.4915401492832983,1,0,-1.4960059100684764,-0.4005542940584761,0,-1.2924143974356355,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,1,1.6137012404433893,1,0,1.4935668932303794,2.5791817264825037,0,1.713317628130251,1.6664484876287537,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1
1,0,1,1,1.0843365120829946,1,0,-1.5109620830699715,-0.48115924393230264,0,-1.284884249196742,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
0,0,1,0,-0.5037576729981889,1,1,1.0565142821866886,-0.16837939054943823,0,1.031443971923913,0.8016045779412352,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,0,1,1,-0.3408762181180675,1,1,-1.3514295710540236,-0.74821001655752,0,-1.166319919278195,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,1.0843365120829946,1,1,1.5484061942358611,1.8690684420303008,0,1.6249015874041821,1.6664484876287537,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0,1,1,1.6137012404433893,1,1,1.5783185402388515,2.5405116451664616,0,1.6739667377734628,1.6664484876287537,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,-1.2774445836787656,1,0,-1.462769970065154,-0.9982088936566103,0,-1.5963436655772616,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,-0.21871512695797646,1,1,1.2343265612044643,0.17552623849625296,0,1.2018867314141046,0.8016045779412352,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
0,0,0,0,-0.748079855318371,1,1,0.5081212721318681,-0.5166307161263676,0,0.49390843660326184,-0.06323933174628321,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,1.5729808767233588,1,0,1.3556377422165908,2.2598502392429,0,1.4345410005774355,1.2340265327849944,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,1,-0.7888002190384014,1,1,0.4499583771260538,-0.5511977540169768,0,0.48408412921179317,-0.49566128659004244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0.47353105628253944,1,0,0.13587874409465642,0.2980881163011188,0,0.2186457535189232,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.025607055362205634,1,1,0.5047976781315361,0.17715863211712404,0,0.651643124220982,-0.06323933174628321,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1.6137012404433893,0,1,-0.3094828519498643,0.8364471205897714,0,-0.06009882364781875,0.8016045779412352,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,0,0.50313588113137,-0.9721126550959269,1,-0.6270614236143852,-0.49566128659004244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,-0.5444780367182193,1,1,1.3905354792200795,-0.1539084416941481,1,1.2335835833792712,1.2340265327849944,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,0,1.2879383306831464,1,1,1.2526063282062914,1.9283419779665274,0,1.4186982769789311,1.2340265327849944,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
1,0,0,0,-1.2367242199587352,1,1,-0.6235624849812617,-0.9700831927564656,1,-1.0132448809644858,-0.9280832414338016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2774445836787656,0,0,-1.3132082400502028,-0.9962235500636589,0,-1.5226028356730696,-1.360505196277561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,1.1657772395230555,1,0,-1.4960059100684764,-0.5113805852916739,0,-1.342109600040193,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,-0.13727439951791576,1,0,-1.4876969250676457,-0.7691002430300196,0,-1.3463895636205345,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1,1,1,0,-0.38159658183809786,1,0,0.7324638671542947,-0.13564328063899536,0,0.7617924847941007,-0.06323933174628321,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,1.002895784642934,0,1,-0.19980424993890028,0.5091963183516168,0,0.006007839091831069,0.8016045779412352,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,1,1,1.6137012404433893,0,0,-0.6484894399837535,0.3778768693645099,0,-0.5267424681069778,0.369182623097476,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,0,1,0,1.369379058123207,0,1,-0.27126152094604356,0.6643840092006507,0,-0.08284676152543975,0.8016045779412352,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,1,1,1.3286586944031769,1,1,0.6460504231456565,1.3417391243691559,0,0.7076227690892284,1.6664484876287537,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.9924020376385531,1,1,0.5064594751317021,-0.7317978428557884,0,0.33812410557603606,-0.49566128659004244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.1552834925186746,1,1,0.179085466098976,-0.8889708772977737,1,-0.17740622970971365,-0.9280832414338016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1.5729808767233588,1,0,-1.329826210051864,-0.19694627891468328,0,-1.100231748832949,-0.9280832414338016,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1,0,1,1,-1.2774445836787656,1,1,-1.481049737066981,-0.9984515467624155,0,-1.6053564336766626,-1.360505196277561,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,0,1,0,-1.1552834925186746,1,0,-0.4889569279678058,-0.9282365616917012,1,-0.7607781285073197,-0.49566128659004244,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.8295205827584317,1,1,-1.5093002860698053,-0.9105890630876888,0,-1.3833776277599419,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.3408762181180675,0,1,-0.47067716096597834,-0.43878318790941795,0,-0.24688647833055224,-0.06323933174628321,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,0,1,1,-0.055833672077855064,1,1,0.544680806135523,0.11578945572167103,0,0.6709308094283569,1.2340265327849944,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
0,0,1,0,-1.2774445836787656,1,0,-0.31779183695069496,-0.9830099854839047,1,-1.031816645532949,-0.49566128659004244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.0965540357978854,1,1,0.8354952811645946,0.19405611203046597,0,0.9425874675505397,0.369182623097476,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1,0.5956921474426305,1,1,0.682609957149311,0.8047036824758043,0,0.8679997634199988,1.6664484876287537,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
1,0,0,0,0.880734693482843,1,1,1.437065795224731,1.5341630372726556,0,1.4963169463298323,1.6664484876287537,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
1,0,0,0,0.7178532386027215,1,1,0.9551446651765553,1.0871739570062773,0,1.1144752742667035,0.8016045779412352,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.6593447991469852,-0.9700390740099556,1,-0.5500432234922296,-0.06323933174628321,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,1.6137012404433893,1,0,-1.479387940066815,-0.31606689449176684,0,-1.2329035113721423,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
0,0,0,0,-0.13727439951791576,1,0,-1.3165318340505352,-0.6976499330570245,0,-1.1694661946874403,-0.9280832414338016,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
1,0,0,0,-1.2367242199587352,1,1,-0.34438058895335305,-0.9570240437894965,1,-0.6898776861253635,-0.06323933174628321,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.9109613101984924,0,1,-1.16863190103575,-0.8754264221191942,0,-1.0453730405254367,-0.9280832414338016,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,-0.5851984004382496,1,1,0.2787932861089434,-0.4311947635096926,0,0.3163037196511698,-0.49566128659004244,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,-0.8702409464784621,1,1,1.0049985751815391,-0.513101216405565,1,1.123327386963263,0.369182623097476,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0,0,0,-0.6666391278783103,1,0,-1.4960059100684764,-0.8819118778561688,0,-1.38818246011569,-1.360505196277561,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
0,0,0,0,1.6137012404433893,1,0,0.7258166791536301,1.7943974635620734,0,0.9147167865255244,1.6664484876287537,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
